id	document_id	sentence_nr	content	code	title/text	curated/single	dataset	url
331	B1673	3	Entlang von parkenden Autos muss man gleichzeitig drauf achten nicht vom fließenden Verkehr geschnitten zu werden oder eine Autotür ins Gesicht zu bekommen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
332	B1673	4	Beides kann tödlich enden!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
333	B1674	1	Fehlender Radweg	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
334	B1674	2	Auf dem Bonner Talweg fehlt ein durchgehender Radweg.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
335	B1674	3	Besonders zwischen den Einmündungen Bismarckstraße und Weberstraße gibt es für Radfahrer kein sicheres Durchkommen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
336	B1674	4	In zweiter Reihe parken Lieferwagen und die Autos der Kunden, die mal eben schnell zum Bäcker wollen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
337	B1674	5	In der Mitte der Straße fahren die Straßenbahnen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
338	B1674	6	Radfahrer müssen sich zwischen öffnenden Autotüren und den Straßenbahnschienen durchschlängeln.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
339	B1674	7	Hier kommt es oft zu gefährlichen Situationen und Unfällen, weil die Radfahrer in den Schienen hängenbleiben.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
340	B1674	8	Die Stadt muss das Parken in zweiter Reihe ahnden und Fahrradstreifen in beide Richtungen abseits der Schienen sicherstellen.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
341	B1674	9	Der Bonner Talweg verfügt über alle Arten von Geschäften für den täglichen Gebrauch.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
342	B1674	10	Da ohnehin die meisten Kunden mit dem Fahrrad aus dem Viertel kommen, sollte die Stadt hier auch Fahrradabstellplätze schaffen.	mpos+premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
343	B1675	1	Radfahrstreifen	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
344	B1675	2	Bei Stau halten in der Oxfordstraße oft Autos ohne ersichtlichen Grund auf dem Schutzstreifen und man steht als Radfahrer unnötig mit im Stau.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
345	B1675	3	Ein Radfahrstreifen würde vielleicht Abhilfe schaffen.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
346	B1676	1	Radfahrstreifen statt Schutzstreifen	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
347	B1676	2	Besonders im Berufsverkehr ist für Radfahrer die Fahrt auf dem Schutzstreifen in der Bornheimerstraße oft versperrt, weil Autos und Busse bei Stau einfach darauf anhalten.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
348	B1676	3	Ein richtiger Radweg (Radfahrstreifen) wäre hier wünschenswert.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
349	B1677	1	Benutzungspflicht aufheben.	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
350	B1677	2	Bitte hier die Radwegbenutzungspflicht aufheben.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
351	B1677	3	Für unsichere und langsamere Radfahrer bleibt der Radweg bestehen und wird ggf. durch Piktogramme o.ä. deutlicher abgegrenzt.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
352	B1677	4	Es darf auch gerne durch die Radverkehrsführung suggestiv auf den dann nicht benutzungspflichtigen Radweg geleitet werden.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
353	B1677	5	Für schnelle Radfahrer kommt es hier aber bei den vielen Geschäften zu Konflikten mit Fußgängern.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
354	B1677	6	Außerdem ist aktuell das direkte linksabbiegen auf die Sternenburgstr. verboten und man muss indirekt abbiegen, d. h. an zwei Ampeln warten.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
355	B1677	7	Die Verkehrsbelastung ist hier mäßig, so dass m. E. keine besondere örtliche Gefahrenlage besteht, aufgrund derer Benutzungspflicht angeordnet werden darf.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
356	B1678	1	Schutzstreifen zu schmal - kein Abstand zu parkenden Autos	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
357	B1678	2	Der Schutzstreifen ist hier zwar teilweise sogar sehr breit, aber immer ohne ausreichend Abstand zu parkenden Autos.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
358	B1678	3	Diese stehen teilweise so schief, dass die Situation noch verschärft wird.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
359	B1679	1	Entfernen der scharfen Holperkante im Bereich der Absperrung.	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
360	B1679	2	Die Stelle gehört duchgängig asphaltiert, die Poller versetzt/entfernt.	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
361	B1679	3	Die geradeaus führende Fahrradstraße sollte hier bevorrechtigt sein.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
362	B1679	4	Eine Fahrradstraße soll doch der Beschleunigung und Attraktivitätssteigerung des Radverkehrs dienen.	non-arg	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
363	B1679	5	Dafür wurde viel Steuergeld investiert und großes Tamtam gemacht.	non-arg	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
364	B1679	6	Hier wird er ohne Not ausgebremst, die Wirkung der Fahrradstraße verpufft komplett.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
365	B1679	7	Es sind 30 km/h in Fahrradstraßen erlaubt, das schaffen viele Radfahrer auch ohne E-Bike, und die 30 die sollte man dann als Radfahrer auch fahren können, ohne dass einem die Achse bricht, eine 8 in die Felge gehauen oder der Fahrradanhänger durch die Luft gewirbelt wird.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
366	B1679	8	Die Poller gehören so angelegt, dass sich zwei Radfahrer mit Anhänger an der Stelle begegnen können, ohne dass einer warten oder mit geringen Tempo um die viel zu eng stehenden Poller herumkurven muss.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
367	B1679	9	Die Abstände von Pollern sollten RECHTWINKLING zur Straßenachse mindestens 1,60m betragen.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
368	B1680	1	Schutzstreifen zwischen parkenden Autos	non-arg	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
369	B1680	2	Mal wieder eine ganz neu gemachte Straße auf der man als Radfahrer zwischen knapp überholenden PKW und parkenden Autos unterwegs ist.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
370	B1680	3	Höchste Aufmerksamkeit auf öffnende Autotüren!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
371	B1680	4	Der alternative Radweg am Rhein ist dagegen mit Löchern durchsetzt!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
372	B1681	1	Aufstellfläche für Radler auf der Kreuzung ohne Ampel?	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
373	B1681	2	Ich versteh den Sinn der Fahrbahnmarkierung für Radler hier nicht ganz.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
374	B1681	3	Nutzt man die Wartefläche an der Kreuzung, die wahrscheinlich vor die Autos gesetzt wurde damit man im Blickfeld der Autofahrer ist, gibt es keine Ampel mehr im Sichtfeld des Fahrradfahrers.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
375	B1681	4	Man kann nur anhand anderer Verkehrsteilnehmer raten, ob es grün oder rot ist....	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
376	B1682	1	Zu viele Autos	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
377	B1682	2	Zu viele Autos fahren durch die komplette Fahrradstraße (also keine Anlieger).	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
378	B1682	3	Dadurch ist es effektiv keine Fahrradstraße.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
379	B1682	4	Bitte mehr kontrollieren.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
380	B1683	1	Fahrradstellfläche ohne Anschließmöglichkeit	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
381	B1683	2	Auf der Seite der Straße ist ein Bereich als Fahrradstellfläche ausgezeichnet.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
382	B1683	3	Man kann sein Fahrrad dort allerdings nicht anschließen, sodass ich mich nicht traue, mein Fahrrad dort stehen zu lassen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
383	B1683	4	An der Stelle gibt es zwei Verkehrsschilder oder Laternen, die sind aber natürlich meist belegt.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
384	B1683	5	Würde man dort ordentliche Anlehnbügel montieren, so würden auch weniger KFZ dort parken.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
385	B1684	1	Ampelschaltung Rechtsabbiegespur Reinold-Hagen-Straße auf B56 Richtung Sankt Augustin	non-arg	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
386	B1684	2	Die Ampel ist als Bedarfsampel geschaltet, d.h. Radfahrer müssen in beiden Richtungen Grün anfordern.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
387	B1684	3	Dies ist aus zwei Gründen supoptimal:	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
388	B1684	4	1. Die Radfahrer müssen (auch wenn die Ampeln über die Geradeaus-Spur in Richtung Bundesgrenzschutzstraße grün sind) abbremsen, auf Grün warten und verpassen dann häufig die Grünphase der beiden anderen Ampeln, d.h. sie müssen eine zusätzliche Ampelphase abwarten, um die Straße vollständig überqueren zu können.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
389	B1684	5	2. Die Autofahrer fahren bis zur Haltelinie an der B56 vor, warten dort, bis sie rechts abbiegen können und blockieren dabei zumindest teilweise den Radweg über den Rechtsabbieger.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
390	B1684	6	Da die Ampel für die Rechtsabbieger hinter dem Radweg steht, sehen die bereits vorgefahrenen Autofahrer nicht, wann diese Ampel auf Rot schaltet, so dass sie im Zweifel genau dann losfahren, um rechts abzubiegen, wenn die Fahrradampel auf Grün schaltet.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
391	B1684	7	Im besten Fall kann der Radfahrer dann trotz Grün den Rechtsabbieger nicht überqueren, im schlimmsten Fall kollidiert er mit einem abbiegenden Kfz.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
392	B1684	8	Verbesserungsvorschlag: Schaltung der Ampel über den Rechtsabbieger zeitgleich mit den Ampeln über die beiden anderen Spuren.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
393	B1684	9	So können Radfahrer bei Grün alle drei Spuren in einem Rutsch überqueren.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
394	B1684	10	Die Kfz können, wenn die Fahrradampel rot ist, problemlos rechts abbiegen, da gleichzeitig auch die Fahrbahnampeln der B56 auf Rot geschaltet sind.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
395	B1685	1	Linksabbiegende Radfahrer	non-arg	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegende-radfahrer
396	B1685	2	Wie so oft wurde hier nicht wirklich bedacht, dass auch Radfahrer links abbiegen wollen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegende-radfahrer
397	B1685	3	Fährt man am Konrad-Adenauer-Platz auf der St. Augustiner-Straße stadtauswärts gibt es 2 Fußgängerampeln (Höhe Von Sandt-Straße u. Rheindorferstraße), eine merkwürdige Zwitterampel mit unterschiedlichen Streuscheiben (Höhe Rathausstraße), wo man nicht genau weiß, ob man da als Radfahrer eigentlich drüber fahren darf, und dann die Linksabbiegespur an der Combahnstraße, die als Radfahrer über eine Bordsteinkante und zwei stark befahrene Autospuren schlecht zu erreichen ist.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegende-radfahrer
398	B1685	4	Eine vernüftige Lösung fehlt.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegende-radfahrer
399	B1686	1	Zu viele parkende Autos	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
400	B1686	2	Der Wiesenweg ist im westlichen Teil komplett zugeparkt.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
401	B1686	3	Die Autos stehen halb auf dem Gehweg, sodass der Gehweg teilweise zu schmal für Fußgänger mit Gepäck oder Kinderwagen ist.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
402	B1686	4	Dann gehen die Leute auf der Fahrbahn.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
403	B1686	5	Effektiv ist die Straße nur noch ein Auto breit, es ist deutlich stressiger als nötig.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
404	B1686	6	Würde man die ganzen Autos entfernen (oder zumindest mal auf eine Seite begrenzen), ginge es hier deutlich einfacher.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos
405	B1687	1	schlechte Radverkehrsführung	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung
406	B1687	2	Grundsätzlich finde ich es problematisch und teilweise gefährlich, wenn Fahrradfahrer auf Gehwege geleitet werden.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung
407	B1687	3	Fahrradfahrer sind Teil des Verkehrs und sollten gleichberechtigt zum PKW auf der Straße fahren.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung
408	B1688	1	Einrichtung eines Sicherheitsstreifens für Radfahrer in beide Richtungen	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
409	B1688	2	Zwischen Röttgen und Ippendorf ist oft sehr viel Verkehr, darunter auch Baustellenfahrzeuge und v.a. Rettungswagen Richtung Uniklinik.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
410	B1688	3	Radfahrer werden gerne übersehen/ignoriert.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
411	B1688	4	Autofahrer sind genervt vom Stau in Röttgen und der 30er Zone im Katzenloch.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
412	B1688	5	Ein Sicherheitsstreifen würde den Radfahrern mehr Präsenz verleihen.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
413	B1688	6	Einen vergleichbaren Streifen gibt es bereits in der Trierer Straße Richtung Ippendorf.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen
414	B1689	1	Viel zu hohe Geschwindigkeit der Autos usw.	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw
415	B1689	2	Wichtige Verbindungsstrecke zwischen Vilich und Vilich-Müldorf (weiter nach Hangelar bzw. Bonn Innenstadt).	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw
416	B1689	3	Hier fahren PKW häufig viel zu schnell und insbesondere bei Gegenverkehr wird der Sicherheitsabstand zu den Radfahrer*innen unterschritten: viele Autofahrer*innen glauben woll, wenn sie entlang der Markierung fahren, dass sie damit dem Abstand einhalten....	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw
417	B1689	4	Ich empfinde das oft als sehr unsicher!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw
418	B1689	5	Vorschläge: - Regelmäßige Geschwindigkeitskontrollen (50) - Schutzstreifen breiter markieren	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw
419	B1690	1	Bushaltestelle	non-arg	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle
420	B1690	2	Die Bushaltestelle befindet sich in unmittelbarer Nähe der Kreuzung so dass PKWs, die von der Friedrich-Ebert-Allee in die Heussallee einbiegen, haltende Busse immer auf der Gegenfahrbahn überholen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle
421	B1690	3	Auf dieser Fahrbahn muss man sich als Radfahrer einreihen wenn man von der Heussallee über die Kreuzung in die Genscherallee weiter fahren möchte.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle
422	B1690	4	Hier würde helfen 1) ein Grünstreifen in der Mitte der Fahrbahn, so dass PKWs auf den vorgesehenen Spuren bleiben müssen, 2) die Bushaltestelle weiter von der Kreuzung weg verlegen 3) ein Radweg, der von der Heussallee in die Genscherallee führt.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle
423	B1691	1	Radfahrstreifen Argelanderstr/Reuterstr.	mpos	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
424	B1691	2	Auf der Argelanderstr. von der Sternenburgstr. kommend Richtung Reuterstr. ist täglich ein enormer Autostau oft bis zur Einbiegung von der Sternenburgstr. auf die Argelanderstr.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
425	B1691	3	Es gibt keinen Radstreifen und Autos können nur durch Slalomfahren von Radfahrern überholt werden.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
426	B1691	4	Hierdurch sind sie einer enormen Gefahr ausgesetzt und atmen zusätzlich noch die extrem schlechte Luft ein.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
427	B1691	5	Manche weichen auf den Bürgersteig aus.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
428	B1691	6	hier muss dringend Abhilfe geschaffen werden durch 1 Radstreifen mit aufgeblasenem Radstreifen (rot) an der Kreuzung Argelanderstr./Reuterstr. Richtung Südstadt fahrend.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
429	B1691	7	Zusätzlich führt der Stau der Linksabbieger regelmäßig dazu, dass die geradeausfahrenden Autos diese Spur so stark blockieren, da sie an den sich stauenden linksabbiegenden Autos nicht vorbei können, dass auch Radfahrer dort nicht vorbei kommen.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
430	B1691	8	Sie weichen wieder auf Bürgersteige aus oder fahren in riskanten Slalomfahrten an den sich stauenden Autos vorbei!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
431	B1691	9	Positives Beispiel ist der Radstreifen und der aufgeblasene rote Radstreifen auf der Eduard-Otto-Str./Ecke Hausdorfstr.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
432	B1691	10	So sollte auch die Kreuzung Argelanderstr./Ecke Reuterstr. umgebaut werden.	mpos	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
433	B1691	11	Das Gegenargument ist sicherlich, dass schon zu wenig Platz für Autos da ist!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
434	B1691	12	Aber dann muss eben die Linksabbiegerspur der Autos weg, da sich die Autos eh bis zur Sternenburgstr. stauen ob nun mit oder ohne Linksabbiegespur für Autos.	mpos+premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
435	B1691	13	Das Autoaufkommen für die Argelanderstr. ist eh viel zu hoch und auch für die Anwohner eine Zumutung!	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-argelanderstrreuterstr
436	B1692	1	Sehr schlechter Radwegbelag	premise	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sehr-schlechter-radwegbelag
437	B1692	2	Der Asphalt der Radwegs ist im Bereich der Auf/Abfahrt von der Südbrücke in Beuel (südlicher Radweg) sehr schlecht.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sehr-schlechter-radwegbelag
438	B1692	3	Es gibt eine erhebliche Zahl von Schlaglöchern, so dass eine relatv ungefährliche Fahrt in diesem Bereich nur noch auf einem schmalen Streifen möglich ist.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sehr-schlechter-radwegbelag
439	B1693	1	Fahrradweg	non-arg	title	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradweg
440	B1693	2	Kurz vor der Ampel wird der Radweg vom Bürgersteig auf die Fahrbahn verlegt.	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradweg
441	B1693	3	Auf der Fahrbahn reihen sich die Autos auf 2 Spuren ein (Linksabbieger neben Geradeausfahrer).	premise	text	curated	CD_B	https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradweg
